2025.12.26,18:15,4539.34,4546.86,4537.06,4545.72,4515
2025.12.26,18:30,4545.71,4546.13,4539.00,4539.53,3187
2025.12.26,18:45,4539.58,4543.29,4531.05,4536.36,4501
2025.12.26,19:00,4536.57,4537.46,4525.59,4526.23,3514
2025.12.26,19:15,4526.18,4528.23,4517.05,4518.05,4085
2025.12.26,19:30,4518.11,4520.44,4510.08,4516.28,5008
2025.12.26,19:45,4515.88,4524.69,4512.26,4518.89,4829
2025.12.26,20:00,4518.78,4521.42,4514.89,4517.70,4276
2025.12.26,20:15,4517.68,4524.57,4516.10,4518.94,4248
2025.12.26,20:30,4519.04,4530.36,4516.23,4529.76,4652
2025.12.26,20:45,4529.73,4532.66,4527.65,4531.26,3571
2025.12.26,21:00,4531.39,4534.12,4524.70,4533.60,3281
2025.12.26,21:15,4533.47,4535.60,4528.84,4529.40,3330
2025.12.26,21:30,4529.37,4530.18,4521.83,4525.29,2881
2025.12.26,21:45,4525.27,4526.96,4519.94,4523.85,3188
2025.12.26,22:00,4523.81,4534.05,4523.13,4533.23,4381
2025.12.26,22:15,4533.25,4535.88,4521.60,4523.49,3200
2025.12.26,22:30,4523.47,4531.31,4522.78,4530.52,2970
2025.12.26,22:45,4530.47,4533.51,4525.65,4531.21,3167
2025.12.26,23:00,4531.68,4532.99,4526.85,4528.51,2513
2025.12.26,23:15,4528.52,4532.77,4528.19,4531.16,2282
2025.12.26,23:30,4531.08,4534.47,4529.69,4532.40,2176
2025.12.26,23:45,4532.49,4534.37,4529.71,4534.29,1378
2025.12.29,01:00,4539.49,4549.81,4523.42,4533.62,1839
2025.12.29,01:15,4533.59,4541.83,4532.38,4535.80,3069
2025.12.29,01:30,4535.78,4540.03,4530.66,4532.14,2712
2025.12.29,01:45,4532.08,4534.70,4525.82,4527.12,2421
2025.12.29,02:00,4527.07,4527.76,4514.32,4524.05,3820
2025.12.29,02:15,4524.01,4524.03,4482.14,4487.03,4877
2025.12.29,02:30,4486.97,4503.19,4472.27,4489.52,4467
2025.12.29,02:45,4489.46,4506.89,4489.32,4497.27,3584
2025.12.29,03:00,4497.25,4514.48,4492.81,4512.26,5365
2025.12.29,03:15,4512.36,4517.33,4496.03,4499.21,4726
2025.12.29,03:30,4499.16,4507.73,4492.12,4501.71,5159
2025.12.29,03:45,4501.63,4506.60,4494.86,4496.83,4229
2025.12.29,04:00,4496.76,4509.12,4496.12,4507.08,4297
2025.12.29,04:15,4507.00,4514.03,4504.17,4512.60,2864
2025.12.29,04:30,4513.15,4515.38,4508.62,4512.35,3696
2025.12.29,04:45,4512.30,4515.71,4509.25,4512.35,3179
2025.12.29,05:00,4512.30,4518.77,4509.36,4515.18,3640
2025.12.29,05:15,4515.14,4518.07,4512.10,4513.70,4502
2025.12.29,05:30,4513.72,4520.33,4513.24,4516.52,3190
2025.12.29,05:45,4516.57,4517.45,4513.56,4516.44,2366
2025.12.29,06:00,4516.38,4516.77,4507.84,4515.01,3083
2025.12.29,06:15,4514.94,4515.95,4510.80,4514.11,2521
2025.12.29,06:30,4514.32,4519.46,4513.07,4515.54,1811
2025.12.29,06:45,4515.52,4516.27,4513.26,4515.35,2457
2025.12.29,07:00,4515.37,4515.37,4509.82,4514.63,2796
2025.12.29,07:15,4514.57,4515.81,4510.95,4513.67,1850
2025.12.29,07:30,4512.76,4519.22,4512.09,4516.99,2801
2025.12.29,07:45,4517.07,4517.48,4504.94,4506.67,3860
2025.12.29,08:00,4506.62,4510.61,4500.21,4506.16,4267
2025.12.29,08:15,4506.17,4507.01,4489.31,4491.01,4305
2025.12.29,08:30,4490.98,4497.72,4484.59,4486.97,4560
2025.12.29,08:45,4486.96,4487.72,4471.17,4475.00,4782
2025.12.29,09:00,4474.83,4476.09,4445.86,4473.17,5703
2025.12.29,09:15,4473.16,4481.72,4471.18,4471.52,3641
2025.12.29,09:30,4471.54,4479.46,4470.21,4473.55,3049
2025.12.29,09:45,4473.72,4478.64,4472.19,4472.44,3210
2025.12.29,10:00,4472.28,4485.69,4466.08,4483.62,4076
2025.12.29,10:15,4483.57,4488.41,4479.83,4479.83,3138
2025.12.29,10:30,4479.85,4480.63,4469.65,4469.74,4024
2025.12.29,10:45,4469.70,4471.81,4452.44,4460.98,4281
